Student_ID,Date,Subject,Attendance_Status
S11936,2025-02-10,Science,Late
S03608,2024-05-18,History,Absent
S01040,2024-08-16,Science,Present
S01557,2025-02-20,English,Present
S04574,2024-06-07,Arabic,Present
S01566,2024-10-15,Geography,Late
S07673,2024-09-27,Science,Present
S04602,2024-09-15,Arabic, Late
S08486,2024-11-10,History,Excused
S03904,2024-09-14,Geography,Absent
S06562,2024-11-17,Math,Late
S06193,2024-09-05,Arabic,Left Early
S06242,2024-05-25,Science,Excused
S11500,2024-04-15,Science,Excused
S03737,2024-06-27,English,Absent
S03575,2024-12-13,History,Present 
S00322,2025-02-13,Arabic, Late
S06616,2024-06-11,Geography,Present
S04696,2025-02-11,History,Present
S09887,2024-10-07,Science,Absent
S08771,2024-06-15,History,Absent
S02622,2024-11-11,Arabic,Absent
S04190,2024-11-12,Geography,Excused
S10214,2025-02-17,Arabic,Present
S00112,2024-04-23,Geography,Present
S01856,2024-05-21,Math,Excused
S03137,2025-02-26,English,Late
S05998,2024-10-26,Science,Left Early
S00324,2025-02-07,English,Absent
S11496,2025-02-06,Arabic, Late
S06821,2024-03-17,Arabic,Left Early
S08204,2024-09-08,Science, Late
S02512,2024-08-13,Science,Absent
S00517,2024-08-24,Arabic,Present
S10866,2024-09-22,Geography,Present 
S10406,2024-11-02,Math,Present 
S00621,2025-02-03,Arabic,Present 
S01401,2025-01-10,English,Absent
S06317,2024-04-10,Arabic,Left Early
S11764,2025-02-16,Math,Excused
S03539,2024-12-13,Math,Late
S10118,2024-09-23,English, Late
S00735,2024-10-12,Arabic,Present 
S10691,2024-04-16,Math,Absent
S00349,2025-02-28,English,Absent
S02183,2024-06-04,History,Absent
S00480,2024-11-05,Arabic,Late
S11463,2024-08-06,Geography,Left Early
S10355,2024-12-14,History,Absent
S09785,2024-05-11,Math,Absent
S03365,2024-10-20,Math,Late
S09066,2024-12-17,Science,Late
S01163,2024-05-10,Arabic,Left Early
S02943,2024-09-15,History,Present 
S01580,2024-11-18,Arabic, Late
S10905,2024-04-22,Math, Late
S01313,2024-09-11,History,Late
S05504,2024-09-01,Geography,Present
S10662,2025-01-29,English,Absent
S04773,2024-05-05,Geography,Present 
S08418,2025-01-12,Arabic,Left Early
S09712,2024-08-02,Math,Absent
S11630,2024-07-18,Math,Absent
S10909,2024-04-18,English,Absent
S09276,2024-11-07,Geography,Excused
S11818,2024-07-05,Geography,Present 
S09215,2025-01-12,Geography,Present 
S09911,2024-04-01,Arabic,Absent
S02282,2024-12-03,History,Late
S06794,2024-10-02,Science,Present 
S06985,2025-02-03,Arabic,Left Early
S04701,2024-03-31,English,Present
S08405,2024-10-21,History,Excused
S04565,2024-06-25,English, Late
S09955,2024-06-29,Geography, Late
S00451,2025-01-29,History, Late
S03945,2025-02-15,Arabic,Present 
S01306,2025-02-06,Math,Absent
S00613,2024-03-26,Math,Absent
S04361,2024-11-11,Science,Left Early
S08685,2024-10-02,History,Late
S05636,2024-06-25,Arabic,Absent
S02453,2024-05-23,English,Left Early
S09150,2025-02-12,English,Left Early
S07907,2024-06-08,History,Absent
S05486,2024-08-15,English,Present
S07844,2024-06-29,History,Excused
S05906,2024-08-14,Science,Absent
S04834,2024-04-17,History,Excused
S00443,2024-11-01,Science,Absent
S03132,2025-01-16,English, Late
S11320,2025-01-23,History,Excused
S08094,2024-05-17,Science,Late
S03739,2025-02-26,Math,Excused
S10311,2024-08-01,History,Excused
S08249,2024-06-13,Science,Absent
S00395,2024-11-15,Science,Left Early
S07717,2025-01-30,English,Present
S08625,2024-10-05,Science,Left Early
S08032,2024-07-13,Math,Present
S00175,2024-09-10,Science,Excused
S10278,2024-08-14,Geography,Left Early
S10574,2024-10-02,Math,Late
S09318,2025-02-04,English,Excused
S10212,2024-06-07,Science,Present
S05309,2025-02-08,English,Excused
S05593,2024-11-17,Arabic,Present 
S08273,2025-02-26,History,Absent
S10108,2024-08-11,English,Left Early
S07836,2024-07-01,English,Excused
S00744,2024-10-08,Arabic,Present
S04991,2025-01-21,History,Left Early
S10948,2024-05-15,English,Excused
S02548,2024-06-06,Math,Absent
S08376,2024-10-26,Geography, Late
S02688,2024-09-21,Geography,Present 
S06081,2024-07-20,History,Excused
S10322,2024-03-13,History,Late
S09458,2024-12-29,History,Excused
S04181,2024-08-09,Science,Late
S06856,2025-02-01,English,Excused
S11484,2024-07-23,History,Present 
S09286,2024-09-29,Arabic, Late
S05850,2024-06-17,Geography,Present
S08617,2025-01-12,Arabic,Absent
S02181,2024-09-02,History,Present
S08979,2025-02-04,Science, Late
S00650,2024-04-15,Arabic,Present 
S04028,2024-07-30,Geography,Absent
S11686,2024-10-31,Arabic,Present 
S00311,2024-03-17,History,Present 
S04267,2024-03-21,Geography, Late
S03976,2024-11-20,Arabic,Excused
S09295,2024-07-03,Geography,Left Early
S09529,2025-01-27,Science,Excused
S02823,2024-04-16,English,Absent
S06903,2024-11-28,Arabic,Excused
S04586,2024-05-08,Geography,Late
S05325,2024-05-19,Math,Absent
S02012,2024-12-23,Geography,Present 
S05460,2024-11-11,History,Present 
S07321,2024-11-19,Arabic, Late
S07285,2024-12-29,Arabic,Excused
S00257,2025-03-06,Science,Excused
S10328,2024-06-28,History,Excused
S05789,2025-01-19,English,Absent
S04460,2024-07-03,Math,Absent
S03286,2025-02-09,History,Excused
S07575,2024-07-13,English,Left Early
S10291,2024-04-03,Science,Absent
S04991,2025-01-29,Arabic,Excused
S09896,2024-08-12,Math,Late
S10697,2024-10-29,Science,Absent
S10864,2024-12-09,Math,Left Early
S09416,2024-08-20,Science,Late
S07642,2024-12-25,Math,Left Early
S10939,2025-01-07,English,Late
S04766,2024-09-09,Science,Present
S06934,2024-12-11,Arabic, Late
S00452,2024-09-17,Geography,Absent
S10013,2025-01-02,Science,Left Early
S07231,2025-03-03,Arabic,Excused
S08010,2025-01-12,Math,Left Early
S04675,2024-11-25,Arabic,Left Early
S05507,2024-08-14,Science,Absent
S11637,2024-08-07,Arabic,Present 
S11524,2024-03-13,English, Late
S02135,2024-12-27,History,Late
S07283,2024-07-06,English,Late
S02307,2024-04-03,Science,Present 
S04269,2024-10-20,History,Present
S04195,2024-04-21,Math,Present
S02597,2024-06-12,Science,Absent
S08382,2024-09-21,Arabic,Excused
S02664,2025-02-16,Math,Absent
S01448,2024-05-05,Arabic,Present 
S10969,2024-03-17,Science,Excused
S02585,2024-04-29,Geography,Excused
S01523,2024-06-10,Science,Absent
S06090,2024-12-09,Math,Present
S01966,2025-02-21,Science,Present 
S07316,2024-04-01,English,Left Early
S02350,2024-07-26,Math,Present
S11501,2024-07-03,English,Left Early
S09516,2024-09-01,Science,Excused
S01011,2024-07-28,English,Excused
S02265,2024-05-12,Arabic,Present
S03603,2024-10-04,English,Absent
S09247,2024-06-05,Math,Present
S04832,2024-12-20,English,Excused
S02659,2024-11-12,Arabic,Late
S05784,2025-02-17,Math,Excused
S03549,2025-03-04,Math,Excused
S01266,2024-06-04,English,Excused
S10385,2025-01-14,Geography,Excused
S05773,2024-08-07,English,Absent
S12108,2025-02-08,Math,Present 
S04655,2025-02-05,History,Absent
S08872,2024-07-11,Math,Present
S01037,2025-02-21,English,Absent
S06266,2024-05-19,History,Absent
S07351,2025-02-11,English,Late
S06224,2025-01-29,Arabic,Left Early
S02356,2024-05-02,Arabic,Left Early
S05357,2024-11-29,Arabic,Late
S07888,2024-06-23,Arabic,Absent
S07495,2024-09-01,Arabic,Present
S03041,2024-03-30,English, Late
S01089,2024-12-14,Arabic, Late
S10071,2024-04-17,Geography,Present
S05415,2024-09-08,English,Absent
S03185,2024-08-19,Science,Present
S02561,2025-01-16,Geography, Late
S01600,2024-04-05,Math, Late
S03750,2025-01-05,Science,Excused
S03033,2024-06-12,Science,Left Early
S08036,2024-06-17,Geography,Late
S11156,2024-03-15,Arabic,Absent
S09942,2024-12-15,English,Late
S10048,2024-12-19,Geography,Absent
S08383,2025-02-15,Arabic, Late
S05692,2025-02-27,Science,Late
S03028,2024-06-05,Arabic,Late
S02785,2024-06-13,Science,Absent
S10138,2024-05-31,Geography,Absent
S11540,2024-08-17,Science,Excused
S11758,2024-09-08,Geography,Present
S04990,2024-12-17,Math,Late
S01771,2025-02-07,History,Absent
S00470,2024-10-08,Geography,Present 
S11495,2025-01-10,Arabic,Absent
S07158,2024-05-12,Math,Absent
S03181,2024-07-14,Science, Late
S03843,2024-04-17,History,Left Early
S11375,2024-11-08,Science,Absent
S07053,2025-02-27,Geography,Left Early
S04923,2024-05-19,Geography,Present
S03031,2025-02-20,Geography,Absent
S02255,2024-11-10,History,Left Early
S05752,2024-04-10,History,Left Early
S05715,2024-07-27,Geography,Absent
S02923,2025-03-02,Science,Present 
S01629,2024-12-24,English,Excused
S07390,2024-04-27,Arabic,Absent
S05486,2025-02-24,History,Left Early
S08428,2025-03-03,Science,Left Early
S02225,2024-03-26,Math,Present 
S03264,2025-02-20,English, Late
S02996,2024-10-16,Arabic,Excused
S04603,2025-02-06,Arabic,Present
S07483,2024-10-15,Arabic,Excused
S08778,2025-01-15,Science,Excused
S06045,2024-05-06,Geography,Left Early
S07642,2024-08-03,Science,Late
S06889,2024-11-26,Science,Absent
S01074,2024-10-26,Science,Present
S09646,2024-08-12,English,Present
S07274,2024-12-18,Geography, Late
S10127,2024-09-27,Geography,Late
S09319,2024-07-31,Science,Absent
S09855,2024-12-22,English,Present
S10388,2024-04-04,Arabic,Late
S06319,2024-05-22,History,Excused
S04843,2024-09-01,English,Absent
S08674,2025-03-05,Geography, Late
S01166,2025-02-09,English,Late
S02088,2024-12-31,English,Excused
S10970,2024-05-21,Math,Absent
S09382,2024-10-04,History,Present
S00464,2024-06-01,Geography, Late
S01942,2024-11-03,Science,Absent
S05680,2025-02-11,Arabic,Excused
S07567,2024-08-21,Science,Excused
S05242,2024-11-29,History,Left Early
S10530,2024-09-14,Math,Late
S10845,2024-08-09,English,Present
S07536,2024-05-19,Math,Left Early
S10442,2024-08-17,Math,Absent
S10942,2024-10-29,Math,Absent
S03539,2024-10-26,Math, Late
S05783,2024-10-29,Science, Late
S08501,2024-07-25,Arabic,Late
S01242,2024-06-06,English,Absent
S00276,2025-02-06,English, Late
S10631,2024-05-11,History,Present
S01814,2025-01-29,Math,Absent
S10633,2024-09-14,Science,Excused
S08018,2025-01-16,Arabic,Absent
S08276,2024-04-01,Geography,Absent
S02071,2024-11-10,English,Absent
S07611,2024-06-30,Arabic,Late
S10265,2024-12-16,Arabic,Absent
S11440,2024-06-29,Geography,Present
S00347,2024-04-27,Science,Present 
S10517,2024-11-04,Arabic,Absent
S06891,2025-02-06,Geography,Absent
S08389,2024-12-06,English,Absent
S10760,2024-03-28,Arabic,Late
S09365,2024-03-28,English,Absent
S08785,2024-09-18,History,Present 
S08748,2024-08-06,English,Present
S09668,2024-09-15,Science,Late
S02737,2025-01-08,Arabic,Absent
S02263,2024-08-30,History,Absent
S08363,2024-12-05,English,Absent
S01246,2024-08-05,Math,Present
S06280,2024-03-22,English,Late
S00685,2024-08-31,English,Excused
S01859,2025-03-04,Arabic, Late
S09835,2024-08-11,Arabic, Late
S05871,2024-09-15,Science,Absent
S00789,2024-11-17,Arabic,Left Early
S07409,2024-05-16,Geography,Present
S01838,2025-01-20,History,Absent
S06494,2024-06-20,History, Late
S06801,2024-08-15,Math,Absent
S08596,2025-01-16,Geography,Present 
S08633,2025-02-03,Science,Left Early
S04567,2025-03-08,History,Present
S03965,2024-05-13,History,Absent
S11097,2024-03-16,Geography,Present 
S02109,2024-03-15,Geography,Excused
S10756,2024-07-12,Math,Present 
S10076,2024-09-18,English,Absent
S08429,2024-08-15,Science,Absent
S10353,2024-10-03,Math,Excused
S11924,2024-08-10,English, Late
S09867,2025-03-06,Geography,Late
S00921,2024-05-05,History,Left Early
S07617,2024-04-29,Science,Present
S04127,2024-04-28,Science,Excused
S08559,2024-07-26,Science,Excused
S06147,2024-08-13,Arabic,Present 
S10606,2024-05-31,Math,Absent
S01658,2025-01-24,English,Late
S09608,2024-03-28,English,Absent
S06945,2024-03-10,Math,Present
S00244,2025-01-26,Math,Present 
S01133,2024-05-10,History,Present
S05272,2024-05-22,English,Excused
S10329,2024-11-19,History, Late
S01527,2025-02-23,Geography,Absent
S07408,2024-09-07,History,Present
S11205,2024-05-20,Science,Left Early
S09912,2024-03-10,English,Absent
S01782,2024-03-09,Science,Left Early
S04398,2024-06-07,English,Absent
S07550,2024-07-14,English,Left Early
S08485,2024-04-13,Math,Excused
S11346,2025-02-18,English,Late
S03969,2024-03-25,English,Late
S04933,2025-02-01,Science,Late
S06928,2024-09-28,English,Left Early
S06903,2024-06-23,Arabic,Absent
S01406,2024-08-10,History,Absent
S09015,2024-06-10,Science,Present 
S10065,2025-02-04,English,Absent
S11371,2024-04-12,English,Present
S09435,2024-05-22,Arabic,Absent
S06676,2024-12-03,English,Excused
S05717,2025-01-17,Geography,Late
S09484,2024-08-02,English, Late
S11731,2024-11-20,Science,Absent
S06785,2024-04-26,Science, Late
S10051,2024-04-03,Science,Late
S08549,2024-03-15,Math, Late
S02656,2024-09-03,Arabic,Late
S09161,2024-10-12,Science,Absent
S08693,2024-04-12,Geography,Excused
S11035,2024-11-03,Math,Present
S03370,2024-10-12,Science,Excused
S00096,2024-11-05,Science, Late
S03039,2024-06-10,History, Late
S03818,2024-07-13,Science,Left Early
S00456,2024-06-29,Math, Late
S11893,2025-01-27,Arabic,Left Early
S06908,2025-03-01,Geography,Present
S05015,2025-02-19,Arabic,Excused
S02342,2024-03-13,Geography,Left Early
S04860,2024-05-01,Geography, Late
S08477,2024-11-11,History, Late
S03408,2024-10-03,Geography,Absent
S06218,2024-04-06,Arabic,Excused
S09954,2024-06-23,Arabic,Excused
S09083,2025-01-26,History,Present
S09639,2024-04-03,History,Left Early
S02213,2024-06-08,Science,Absent
S10485,2024-04-27,Math,Left Early
S07858,2024-08-29,Science,Absent
S03676,2025-02-09,Math,Left Early
S04661,2024-03-09,English, Late
S00603,2025-02-01,Arabic,Present 
S11348,2024-04-30,English,Present 
S09349,2025-02-16,Geography,Left Early
S07373,2024-09-21,English,Absent
S05084,2024-04-22,History,Present 
S09166,2024-10-15,History,Absent
S03464,2025-02-16,Science,Left Early
S01090,2024-08-29,History,Left Early
S05881,2025-01-31,Geography,Excused
S09897,2024-09-25,Math,Excused
S08066,2024-08-21,Science,Absent
S08406,2024-06-15,Arabic,Absent
S04672,2024-06-18,Arabic,Absent
S07171,2025-01-27,English, Late
S00793,2024-12-15,English,Absent
S02798,2024-08-28,Arabic,Left Early
S03031,2024-06-09,English,Late
S02755,2025-02-19,Geography,Absent
S09074,2024-06-20,English,Absent
S11743,2024-07-14,English,Left Early
S00581,2024-09-02,Math, Late
S02181,2024-05-14,History,Absent
S09709,2024-06-21,Math,Left Early
S01066,2025-02-04,English,Absent
S06622,2024-12-23,Arabic,Absent
S03364,2024-09-02,History,Excused
S05391,2024-06-11,Science,Absent
S07374,2024-06-25,Arabic,Present
S05198,2024-03-21,Arabic,Left Early
S01204,2025-02-03,Geography,Absent
S06679,2024-11-08,English,Absent
S11557,2024-06-13,Science,Absent
S08267,2025-02-15,Science,Late
S09520,2024-05-18,Math, Late
S02749,2024-09-27,Arabic,Absent
S03147,2025-01-11,English,Excused
S11814,2024-09-14,History,Absent
S01765,2024-04-11,Math,Excused
S05720,2024-07-07,History,Absent
S04319,2025-02-23,English,Present
S05733,2024-08-28,English, Late
S08874,2025-02-03,English,Present 
S03978,2025-02-16,Science,Present
S00823,2024-03-10,Science,Absent
S05053,2025-03-04,English,Present
S09891,2024-12-11,Math,Left Early
S07027,2024-10-05,Geography,Late
S08807,2024-04-08,Geography,Present
S04630,2024-11-28,Arabic,Late
S08719,2024-05-05,Science,Absent
S09347,2024-05-25,Science,Present 
S04794,2024-10-16,History,Left Early
S01251,2024-04-10,Science,Excused
S11823,2025-01-04,Math,Left Early
S00749,2025-02-10,History,Present
S11705,2025-02-28,Geography, Late
S01655,2024-12-02,History,Absent
S04055,2024-12-05,Geography,Absent
S07925,2024-12-15,English,Present
S03762,2024-04-23,Math,Present
S10785,2024-04-02,Math,Left Early
S07658,2025-02-08,Arabic,Absent
S06212,2024-07-12,Arabic,Present 
S03408,2024-08-18,History,Present
S00145,2024-08-15,Math,Excused
S05064,2024-12-05,Geography, Late
S09722,2024-11-23,History,Left Early
S08216,2024-10-06,Geography,Left Early
S06944,2024-07-21,Geography,Absent
S01089,2024-12-12,History,Absent
S11965,2025-02-09,Math,Excused
S05646,2024-04-08,History,Left Early
S09152,2024-05-10,Geography,Absent
S03515,2025-01-14,English,Absent
S07783,2025-02-14,Science,Left Early
S02804,2024-05-10,History,Late
S03897,2024-06-25,English,Excused
S06835,2024-04-24,Math,Excused
S00396,2025-02-17,Geography,Present
S06481,2024-09-26,Geography,Late
S04250,2024-06-17,Math,Late
S07816,2024-08-10,English,Absent
S00513,2024-08-31,Arabic,Late
S00854,2025-03-04,History,Present 
S02241,2024-05-10,Arabic,Absent
S04457,2024-06-01,Science,Absent
S00682,2024-06-27,English,Left Early
S09262,2024-09-15,Arabic,Excused
S04137,2024-10-30,English,Excused
S06258,2024-07-12,Science,Present
S10307,2024-08-03,Arabic,Late
S05590,2024-06-16,Science,Present 
S10437,2024-07-08,English,Absent
S06388,2024-10-08,Arabic,Present 
S09606,2024-09-20,Arabic,Late
S07853,2024-04-26,History,Present 
S01195,2025-02-25,Geography,Late
S01113,2024-10-13,Geography,Absent
S01696,2024-09-18,Arabic,Excused
S00562,2025-01-16,Math,Absent
S09421,2024-05-25,Geography, Late
S00762,2024-10-04,Science,Left Early
S10504,2024-11-11,English, Late
S00841,2024-10-25,Arabic,Absent
S00736,2025-01-19,Science,Excused
S07061,2024-09-26,English,Present
S04219,2025-03-03,Science,Present
S09928,2024-06-14,History,Present 
S08901,2024-07-27,Geography,Absent
S08167,2024-06-05,Geography,Absent
S05610,2024-06-06,Geography,Left Early
S00742,2024-12-07,Math,Present
S01796,2025-01-24,History,Left Early
S00005,2024-04-06,Math,Present 
S06458,2024-08-29,Geography,Present
S09241,2024-10-09,Math,Present 
S11235,2024-05-21,English,Excused
S11880,2024-05-25,English,Left Early
S11700,2024-03-20,Arabic,Left Early
S07094,2025-03-06,Geography,Absent
S01106,2025-02-14,History,Present
S00024,2024-09-22,Science,Absent
S10759,2024-08-19,Science,Excused
S05994,2024-10-25,Math, Late
S12034,2024-07-16,History,Late
S07164,2024-11-07,History,Absent
S01948,2024-05-05,English, Late
S06177,2024-04-15,Arabic, Late
S09487,2024-09-27,Geography,Left Early
S01318,2024-05-08,Arabic, Late
S00449,2024-07-03,English,Absent
S02041,2024-04-11,Geography,Excused
S03049,2024-08-25,Math,Left Early
S01205,2024-08-22,Arabic,Present
S07544,2024-08-15,English,Absent
S03166,2024-04-25,Geography,Left Early
S02306,2024-05-27,Science,Absent
S06415,2024-06-21,Geography,Late
S05971,2024-07-28,History,Present 
S06417,2025-01-12,Geography, Late
S08206,2025-03-01,Geography,Late
S06844,2024-11-26,History,Absent
S08275,2025-01-18,Science,Absent
S06895,2024-12-27,History,Absent
S00108,2024-08-17,Geography,Absent
S06103,2024-07-29,Science,Late
S04018,2025-01-10,History,Present 
S01731,2024-04-28,English,Left Early
S07323,2024-05-03,Arabic,Absent
S09297,2025-03-01,English,Left Early
S05181,2024-05-09,Math,Excused
S05957,2024-11-25,Science,Present
S10048,2024-04-07,Math,Excused
S07378,2025-01-13,Geography, Late
S03707,2024-11-15,History,Absent
S08744,2024-12-19,History, Late
S00698,2025-02-14,Math,Present
S08560,2024-05-22,Arabic, Late
S09464,2024-03-24,Arabic, Late
S02156,2024-03-17,Geography, Late
S01689,2025-01-11,Science, Late
S03818,2024-04-08,Science,Late
S03848,2024-04-05,English,Late
S05201,2024-06-06,History, Late
S11239,2024-12-13,English,Late
S09766,2024-07-22,Geography,Present 
S02312,2025-01-15,Geography,Present
S08452,2024-08-01,English,Left Early
S09592,2024-10-04,Geography, Late
S00250,2024-03-31,Science,Present
S00661,2024-09-07,Science, Late
S08425,2024-03-29,Geography,Late
S05359,2025-01-11,Math,Absent
S10467,2024-05-15,Arabic, Late
S06845,2024-05-07,Arabic,Absent
S06059,2024-03-21,History,Present 
S00052,2024-05-09,Arabic,Late
S00057,2024-08-18,Math,Absent
